Timestamp,Data
1970-01-01 00:00:00.004170,59.66
1970-01-01 00:00:00.004200,59.66
1970-01-01 00:00:00.004230,59.66
1970-01-01 00:00:00.004260,59.66
1970-01-01 00:00:00.004290,59.66
1970-01-01 00:00:00.004320,59.66
1970-01-01 00:00:00.004350,59.66
1970-01-01 00:00:00.004380,59.66
1970-01-01 00:00:00.004410,59.66
1970-01-01 00:00:00.004440,59.66
1970-01-01 00:00:00.004470,59.66
1970-01-01 00:00:00.004500,59.66
1970-01-01 00:00:00.004530,59.66
1970-01-01 00:00:00.004560,59.66
1970-01-01 00:00:00.004590,59.66
1970-01-01 00:00:00.004620,59.66
1970-01-01 00:00:00.004650,59.66
1970-01-01 00:00:00.004680,59.66
1970-01-01 00:00:00.004710,59.66
1970-01-01 00:00:00.004740,59.66
1970-01-01 00:00:00.004770,59.66
1970-01-01 00:00:00.004800,59.66
1970-01-01 00:00:00.004830,59.66
1970-01-01 00:00:00.004860,59.66
1970-01-01 00:00:00.004890,59.66
1970-01-01 00:00:00.004920,59.66
1970-01-01 00:00:00.004950,59.66
1970-01-01 00:00:00.004980,59.66
1970-01-01 00:00:00.005010,59.66
1970-01-01 00:00:00.005040,59.66
1970-01-01 00:00:00.005070,59.66
1970-01-01 00:00:00.005100,59.66
1970-01-01 00:00:00.005130,59.66
1970-01-01 00:00:00.005160,59.66
1970-01-01 00:00:00.005190,59.66
1970-01-01 00:00:00.005220,59.66
1970-01-01 00:00:00.005250,59.66
1970-01-01 00:00:00.005280,59.66
1970-01-01 00:00:00.005310,59.66
1970-01-01 00:00:00.005340,59.66
1970-01-01 00:00:00.005370,59.66
1970-01-01 00:00:00.005400,59.66
1970-01-01 00:00:00.005430,59.66
1970-01-01 00:00:00.005460,59.66
1970-01-01 00:00:00.005490,59.66
1970-01-01 00:00:00.005520,59.66
1970-01-01 00:00:00.005550,59.66
1970-01-01 00:00:00.005580,59.66
1970-01-01 00:00:00.005610,59.66
1970-01-01 00:00:00.005640,59.66
1970-01-01 00:00:00.005670,59.66
1970-01-01 00:00:00.005700,59.66
1970-01-01 00:00:00.005730,59.66
1970-01-01 00:00:00.005760,59.66
1970-01-01 00:00:00.005790,59.66
1970-01-01 00:00:00.005820,59.66
1970-01-01 00:00:00.005850,59.66
1970-01-01 00:00:00.005880,59.66
1970-01-01 00:00:00.005910,59.66
1970-01-01 00:00:00.005940,59.66
1970-01-01 00:00:00.005970,59.66
1970-01-01 00:00:00.006000,59.66
1970-01-01 00:00:00.006030,59.66
1970-01-01 00:00:00.006060,59.66
1970-01-01 00:00:00.006090,59.66
1970-01-01 00:00:00.006120,59.66
1970-01-01 00:00:00.006150,59.66
1970-01-01 00:00:00.006180,59.66
1970-01-01 00:00:00.006210,59.66
1970-01-01 00:00:00.006240,59.66
1970-01-01 00:00:00.006270,59.66
1970-01-01 00:00:00.006300,59.66
1970-01-01 00:00:00.006330,59.66
1970-01-01 00:00:00.006360,59.66
1970-01-01 00:00:00.006390,59.66
1970-01-01 00:00:00.006420,59.66
1970-01-01 00:00:00.006450,59.66
1970-01-01 00:00:00.006480,59.66
1970-01-01 00:00:00.006510,59.66
1970-01-01 00:00:00.006540,59.66
1970-01-01 00:00:00.006570,59.66
1970-01-01 00:00:00.006600,59.66
1970-01-01 00:00:00.006630,59.66
1970-01-01 00:00:00.006660,59.66
1970-01-01 00:00:00.006690,59.66
1970-01-01 00:00:00.006720,59.66
1970-01-01 00:00:00.006750,59.66
1970-01-01 00:00:00.006780,59.66
1970-01-01 00:00:00.006810,59.66
1970-01-01 00:00:00.006840,59.66
1970-01-01 00:00:00.006870,59.66
1970-01-01 00:00:00.006900,59.66
1970-01-01 00:00:00.006930,59.66
1970-01-01 00:00:00.006960,59.66
1970-01-01 00:00:00.006990,59.66
1970-01-01 00:00:00.007020,59.66
1970-01-01 00:00:00.007050,59.66
1970-01-01 00:00:00.007080,59.66
1970-01-01 00:00:00.007110,59.66
1970-01-01 00:00:00.007140,59.66
1970-01-01 00:00:00.007170,59.66
1970-01-01 00:00:00.007200,59.66
1970-01-01 00:00:00.007230,59.66
1970-01-01 00:00:00.007260,59.66
1970-01-01 00:00:00.007290,59.66
1970-01-01 00:00:00.007320,59.66
1970-01-01 00:00:00.007350,59.66
1970-01-01 00:00:00.007380,59.66
1970-01-01 00:00:00.007410,59.66
1970-01-01 00:00:00.007440,59.66
1970-01-01 00:00:00.007470,59.66
1970-01-01 00:00:00.007500,59.66
1970-01-01 00:00:00.007530,59.66
1970-01-01 00:00:00.007560,59.66
1970-01-01 00:00:00.007590,59.66
1970-01-01 00:00:00.007620,59.66
1970-01-01 00:00:00.007650,59.66
1970-01-01 00:00:00.007680,59.66
1970-01-01 00:00:00.007710,59.66
1970-01-01 00:00:00.007740,59.66
1970-01-01 00:00:00.007770,59.66
1970-01-01 00:00:00.007800,59.66
1970-01-01 00:00:00.007830,59.66
1970-01-01 00:00:00.007860,59.66
1970-01-01 00:00:00.007890,59.66
1970-01-01 00:00:00.007920,59.66
1970-01-01 00:00:00.007950,59.66
1970-01-01 00:00:00.007980,59.66
1970-01-01 00:00:00.008010,59.66
1970-01-01 00:00:00.008040,59.66
1970-01-01 00:00:00.008070,59.66
1970-01-01 00:00:00.008100,59.66
1970-01-01 00:00:00.008130,59.66
1970-01-01 00:00:00.008160,59.66
1970-01-01 00:00:00.008190,59.66
1970-01-01 00:00:00.008220,59.66
1970-01-01 00:00:00.008250,59.66
1970-01-01 00:00:00.008280,59.66
1970-01-01 00:00:00.008310,59.66
1970-01-01 00:00:00.008340,59.66
1970-01-01 00:00:00.008370,59.66
1970-01-01 00:00:00.008400,59.66
1970-01-01 00:00:00.008430,59.66
1970-01-01 00:00:00.008460,59.66
1970-01-01 00:00:00.008490,59.66
1970-01-01 00:00:00.008520,59.66
1970-01-01 00:00:00.008550,59.66
1970-01-01 00:00:00.008580,59.66
1970-01-01 00:00:00.008610,59.66
1970-01-01 00:00:00.008640,59.66
1970-01-01 00:00:00.008670,59.66
1970-01-01 00:00:00.008700,59.66
1970-01-01 00:00:00.008730,59.66
1970-01-01 00:00:00.008760,59.66
1970-01-01 00:00:00.008790,59.66
1970-01-01 00:00:00.008820,59.66
1970-01-01 00:00:00.008850,59.66
1970-01-01 00:00:00.008880,59.66
1970-01-01 00:00:00.008910,59.66
1970-01-01 00:00:00.008940,59.66
1970-01-01 00:00:00.008970,59.66
1970-01-01 00:00:00.009000,59.66
1970-01-01 00:00:00.009030,59.66
1970-01-01 00:00:00.009060,59.66
1970-01-01 00:00:00.009090,59.66
1970-01-01 00:00:00.009120,59.66
1970-01-01 00:00:00.009150,59.66
1970-01-01 00:00:00.009180,59.66
1970-01-01 00:00:00.009210,59.66
1970-01-01 00:00:00.009240,59.66
1970-01-01 00:00:00.009270,59.66
1970-01-01 00:00:00.009300,59.66
1970-01-01 00:00:00.009330,59.66
1970-01-01 00:00:00.009360,59.66
1970-01-01 00:00:00.009390,59.66
1970-01-01 00:00:00.009420,59.66
1970-01-01 00:00:00.009450,59.66
1970-01-01 00:00:00.009480,59.66
1970-01-01 00:00:00.009510,59.66
1970-01-01 00:00:00.009540,59.66
1970-01-01 00:00:00.009570,59.66
1970-01-01 00:00:00.009600,59.66
1970-01-01 00:00:00.009630,59.66
1970-01-01 00:00:00.009660,59.66
1970-01-01 00:00:00.009690,59.66
1970-01-01 00:00:00.009720,59.66
1970-01-01 00:00:00.009750,59.66
1970-01-01 00:00:00.009780,59.66
1970-01-01 00:00:00.009810,59.66
1970-01-01 00:00:00.009840,59.66
1970-01-01 00:00:00.009870,59.66
1970-01-01 00:00:00.009900,59.66
1970-01-01 00:00:00.009930,59.66
1970-01-01 00:00:00.009960,59.66
